ADDRESS,LATITUDE,LONGITUDE,MAX_FLOOR,PLANNING_AREA,MIN_MRT_DIST,MIN_MRT(OPEN)_DIST,MIN_HAWK_DIST,HAWK_TYPE,HAWK_OWNER,HAWK_NUMBER_OF_STALLS,MIN_PS_DIST,MIN_SS_DIST,MIN_MALL_DIST
45 telok blangah drive,1.271757,103.80956,16,bukit merah,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
526 choa chu kang street 51,1.391354,103.741893,9,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
684D woodlands drive 73,1.441358,103.804508,14,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
335 serangoon avenue 3,1.349442,103.871068,12,serangoon,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
417 ang mo kio avenue 10,1.36496,103.855197,14,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
174A edgedale plains,1.396378,103.911281,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
295 tampines street 22,1.35078,103.955,12,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
237 serangoon avenue 3,1.353812,103.870135,11,serangoon,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
178 toa payoh central,1.33358,103.849265,4,toa payoh,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
419 ang mo kio avenue 10,1.365347,103.854152,12,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
637 pasir ris drive 1,1.376783,103.940314,13,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
225A compassvale walk,1.38765,103.898706,14,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
247 hougang avenue 3,1.359166,103.891524,13,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
82 commonwealth close,1.304221,103.8004,16,queenstown,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
182 stirling road,1.295383,103.804962,13,queenstown,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
762 yishun street 72,1.425687,103.834008,12,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
705 yishun avenue 5,1.429095,103.829512,4,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
256 tampines street 21,1.353236,103.949947,10,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
550 bedok north avenue 1,1.332693,103.926617,12,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
31 teban gardens road,1.320308,103.738968,12,jurong east,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
84B lorong 2 toa payoh,1.335765,103.846803,25,toa payoh,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
317 clementi avenue 4,1.318038,103.764519,12,clementi,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
402 yishun ring road,1.42655,103.847265,12,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
289B bukit batok street 25,1.343867,103.760535,16,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
711 clementi west street 2,1.304844,103.761107,12,clementi,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
621 hougang avenue 8,1.369918,103.883193,4,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
723 yishun street 71,1.42602,103.829939,13,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
114 lorong 3 geylang,1.311499,103.874032,10,kallang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
434 ang mo kio avenue 10,1.367892,103.853455,12,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
614 ang mo kio avenue 4,1.377969,103.839217,13,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
462 clementi avenue 3,1.311099,103.765906,25,clementi,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
627 senja road,1.385535,103.759378,30,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
872 woodlands street 81,1.444087,103.789812,12,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
210 new upper changi road,1.324597,103.931871,4,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
111 bedok reservoir road,1.329808,103.910094,4,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
549 jurong west street 42,1.352914,103.716073,11,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
440 jurong west avenue 1,1.351311,103.722836,8,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
326 serangoon avenue 3,1.350352,103.868997,4,serangoon,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
163A rivervale crescent,1.389559,103.908817,18,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
713 bedok reservoir road,1.336312,103.922392,9,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
682 race course road,1.314278,103.855646,12,kallang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
327 sembawang crescent,1.445664,103.819022,15,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
458 ang mo kio avenue 10,1.366568,103.859627,25,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
306 ang mo kio avenue 1,1.365726,103.845751,16,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
126 rivervale street,1.38906,103.902401,17,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
313 ang mo kio avenue 3,1.36665,103.850134,12,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
637 jurong west street 61,1.341567,103.69797,16,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
50 lorong 5 toa payoh,1.33699,103.852693,13,toa payoh,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
11 toh yi drive,1.338003,103.772603,11,bukit timah,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
894B woodlands drive 50,1.436009,103.789507,11,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
104A edgefield plains,1.396806,103.905054,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
206B compassvale lane,1.387438,103.896932,16,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
501 choa chu kang street 51,1.389595,103.743248,14,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
459 ang mo kio avenue 10,1.36702,103.859377,25,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
543 pasir ris street 51,1.369054,103.951497,13,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
836 jurong west street 81,1.342631,103.693465,15,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
244 bishan street 22,1.36041,103.844372,4,bishan,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
7 teck whye avenue,1.381474,103.754522,25,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
419 choa chu kang avenue 4,1.381926,103.74156,14,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
5 farrer road,1.31656,103.807288,20,tanglin,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
355 hougang avenue 7,1.371876,103.898239,4,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
265C punggol way,1.404997,103.898519,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
268 tampines street 21,1.35139,103.947898,11,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
554 jurong west street 42,1.353235,103.717866,12,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
608 clementi west street 1,1.304341,103.76653,12,clementi,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
467 tampines street 44,1.359969,103.954666,12,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
272 yishun street 22,1.438098,103.839642,12,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
38 jalan bahagia,1.326906,103.856487,2,novena,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
337 sembawang crescent,1.446151,103.815652,16,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
121D canberra street,1.447038,103.833923,15,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
875 tampines street 84,1.352685,103.932007,12,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
538 ang mo kio avenue 5,1.375593,103.853348,10,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
156 yishun street 11,1.431888,103.833568,4,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
21 haig road,1.313159,103.895216,4,geylang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
102B punggol field,1.399085,103.905471,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
256 bishan street 22,1.361318,103.842684,14,bishan,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
440B fernvale link,1.393291,103.878139,25,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
861 jurong west street 81,1.349552,103.696708,15,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
207 petir road,1.373707,103.774851,12,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
326 sembawang crescent,1.444917,103.819119,15,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
157 hougang street 11,1.353015,103.879703,4,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
337 ang mo kio avenue 1,1.363196,103.851616,13,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
49 jalan bahagia,1.32766,103.856373,2,novena,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
18 marine terrace,1.303209,103.914301,16,marine parade,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
